Source_ID,Platform,Raw_Text,Cleaned_Text,Timestamp,Data_Type
GRP-BILI-DM-BV18E411q7th-022213,bilibili,jayz！,jayz！,,danmaku
GRP-BILI-DM-BV18E411q7th-022214,bilibili,有点肿的感觉，上半截马甲的部分,有点肿的感觉，上半截马甲的部分,,danmaku
GRP-BILI-DM-BV18E411q7th-022215,bilibili,额，看着有点别扭,额，看着有点别扭,,danmaku
GRP-BILI-DM-BV18E411q7th-022216,bilibili,这设计还可以,这设计还可以,,danmaku
GRP-BILI-DM-BV18E411q7th-022217,bilibili,太臃肿了,太臃肿了,,danmaku
GRP-BILI-DM-BV18E411q7th-022218,bilibili,实际上功能性感觉不高,实际上功能性感觉不高,,danmaku
GRP-BILI-DM-BV18E411q7th-022219,bilibili,这设计可以,这设计可以,,danmaku
GRP-BILI-DM-BV18E411q7th-022220,bilibili,没读错,没读错,,danmaku
GRP-BILI-DM-BV18E411q7th-022221,bilibili,170哭了,170哭了,,danmaku
GRP-BILI-DM-BV18E411q7th-022222,bilibili,33333,33333,,danmaku
GRP-BILI-DM-BV18E411q7th-022223,bilibili,33333333,33333333,,danmaku
GRP-BILI-DM-BV18E411q7th-022224,bilibili,旁边睡觉的狗狗,旁边睡觉的狗狗,,danmaku
GRP-BILI-DM-BV18E411q7th-022225,bilibili,一个魔术贴50元 邮费23 不包谢谢 请问花呗还是现付,一个魔术贴50元 邮费23 不包谢谢 请问花呗还是现付,,danmaku
GRP-BILI-DM-BV18E411q7th-022226,bilibili,我也一直以为读no苏森,我也一直以为读no苏森,,danmaku
GRP-BILI-DM-BV18E411q7th-022227,bilibili,比较喜欢Gore tex面料,比较喜欢Gore tex面料,,danmaku
GRP-BILI-DM-BV18E411q7th-022228,bilibili,这个手雷包还是非常出色的，背带我自己买材料做了一条,这个手雷包还是非常出色的，背带我自己买材料做了一条,,danmaku
GRP-BILI-DM-BV18E411q7th-022229,bilibili,大衣我买了 特别喜欢,大衣我买了 特别喜欢,,danmaku
GRP-BILI-DM-BV18E411q7th-022230,bilibili,这件大衣绝对是我眼中nous设计巅峰了,这件大衣绝对是我眼中nous设计巅峰了,,danmaku
GRP-BILI-DM-BV18E411q7th-022231,bilibili,no收c怎母，某黎,no收c怎母，某黎,,danmaku
GRP-BILI-DM-BV18E411q7th-022232,bilibili,精神，精神小伙？,精神，精神小伙？,,danmaku
GRP-BILI-DM-BV18E411q7th-022233,bilibili,你身高体重报一下,你身高体重报一下,,danmaku
GRP-BILI-DM-BV18E411q7th-022234,bilibili,有狗？,有狗？,,danmaku
GRP-BILI-DM-BV18E411q7th-022235,bilibili,太帅了,太帅了,,danmaku
GRP-BILI-DM-BV18E411q7th-022236,bilibili,333,333,,danmaku
GRP-BILI-DM-BV18E411q7th-022237,bilibili,no苏c森，莫利，正确发音,no苏c森，莫利，正确发音,,danmaku
GRP-BILI-DM-BV18E411q7th-022238,bilibili,茉莉，e是发音的,茉莉，e是发音的,,danmaku
GRP-BILI-DM-BV18E411q7th-022239,bilibili,茉莉系统,茉莉系统,,danmaku
GRP-BILI-DM-BV18E411q7th-022240,bilibili,吃藕,吃藕,,danmaku
GRP-BILI-DM-BV18E411q7th-022241,bilibili,2222,2222,,danmaku
GRP-BILI-DM-BV18E411q7th-022242,bilibili,22222,22222,,danmaku
GRP-BILI-DM-BV18E411q7th-022243,bilibili,狗头瞩目哈哈哈哈,狗头瞩目哈哈哈哈,,danmaku
GRP-BILI-DM-BV18E411q7th-022244,bilibili,应该叫士气章,应该叫士气章,,danmaku
GRP-BILI-DM-BV18E411q7th-022245,bilibili,觉得up主发型像乌索普哈哈哈哈,觉得up主发型像乌索普哈哈哈哈,,danmaku
GRP-BILI-DM-BV18E411q7th-022246,bilibili,不是叫莫里系统吗,不是叫莫里系统吗,,danmaku
GRP-BILI-DM-BV18E411q7th-022247,bilibili,可以,可以,,danmaku
GRP-BILI-DM-BV18E411q7th-022248,bilibili,感觉有点麻烦,感觉有点麻烦,,danmaku
GRP-BILI-DM-BV18E411q7th-022249,bilibili,170的我太惨了,170的我太惨了,,danmaku
GRP-BILI-DM-BV18E411q7th-022250,bilibili,123,123,,danmaku
GRP-BILI-DM-BV18E411q7th-022251,bilibili,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,danmaku
GRP-BILI-DM-BV18E411q7th-022252,bilibili,我要拉低中奖率，不知道送了没送,我要拉低中奖率，不知道送了没送,,danmaku
GRP-BILI-DM-BV18E411q7th-022253,bilibili,精神小伙,精神小伙,,danmaku
GRP-BILI-DM-BV18E411q7th-022254,bilibili,NOS的码L还怎么买大啊,NOS的码L还怎么买大啊,,danmaku
GRP-BILI-DM-BV18E411q7th-022255,bilibili,不是念 no苏c森么,不是念 no苏c森么,,danmaku
GRP-BILI-DM-BV18E411q7th-022256,bilibili,0000000,0000000,,danmaku
GRP-BILI-DM-BV18E411q7th-022257,bilibili,非常不好看 负3,非常不好看 负3,,danmaku
GRP-BILI-DM-BV18E411q7th-022258,bilibili,MOLLE一直读错了,MOLLE一直读错了,,danmaku
GRP-BILI-DM-BV18E411q7th-022259,bilibili,哪有那么多东西要放,哪有那么多东西要放,,danmaku
GRP-BILI-DM-BV18E411q7th-022260,bilibili,厉害了,厉害了,,danmaku
GRP-BILI-DM-BV18E411q7th-022261,bilibili,这个还有呀～,这个还有呀～,,danmaku
GRP-BILI-DM-BV18E411q7th-022262,bilibili,hahahhahahaha,hahahhahahaha,,danmaku
GRP-BILI-DM-BV18E411q7th-022263,bilibili,大家多发点弹幕哦~=。=,大家多发点弹幕哦~=。=,,danmaku
GRP-BILI-DM-BV18E411q7th-022264,bilibili,我觉得不行……,我觉得不行……,,danmaku
GRP-BILI-DM-BV18E411q7th-022265,bilibili,支持支持~,支持支持~,,danmaku
GRP-BILI-DM-BV18E411q7th-022266,bilibili,嗯，虽然不错有些地方还是得改进,嗯，虽然不错有些地方还是得改进,,danmaku
GRP-BILI-DM-BV18E411q7th-022267,bilibili,好看,好看,,danmaku
GRP-BILI-DM-BV18E411q7th-022268,bilibili,这也太帅了,这也太帅了,,danmaku
GRP-BILI-DM-BV18E411q7th-022269,bilibili,帅,帅,,danmaku
GRP-BILI-DM-BV18E411q7th-022270,bilibili,awsl,awsl,,danmaku
GRP-BILI-DM-BV18E411q7th-022271,bilibili,我不是一般人,我不是一般人,,danmaku
GRP-BILI-DM-BV18E411q7th-022272,bilibili,对对对 大家多投点硬币支持啊 这么好的视频~,对对对 大家多投点硬币支持啊 这么好的视频~,,danmaku
GRP-BILI-DM-BV18E411q7th-022273,bilibili,同款,同款,,danmaku
GRP-BILI-DM-BV18E411q7th-022274,bilibili,不就是硬币嘛，拿去好了,不就是硬币嘛，拿去好了,,danmaku
GRP-BILI-DM-BV18E411q7th-022275,bilibili,嗯 加油！,嗯 加油！,,danmaku
GRP-BILI-DM-BV18E411q7th-022276,bilibili,吼吼吼吼吼吼吼吼吼,吼吼吼吼吼吼吼吼吼,,danmaku
GRP-BILI-DM-BV18E411q7th-022277,bilibili,嘤嘤嘤,嘤嘤嘤,,danmaku
GRP-BILI-DM-BV18E411q7th-022278,bilibili,fidlock,fidlock,,danmaku
GRP-BILI-DM-BV18E411q7th-022279,bilibili,33333,33333,,danmaku
GRP-BILI-DM-BV18E411q7th-022280,bilibili,不错欸,不错欸,,danmaku
GRP-BILI-DM-BV18E411q7th-022281,bilibili,支持up,支持up,,danmaku
GRP-BILI-DM-BV18E411q7th-022282,bilibili,已收藏,已收藏,,danmaku
GRP-BILI-DM-BV18E411q7th-022283,bilibili,红红火火恍恍惚惚,红红火火恍恍惚惚,,danmaku
GRP-BILI-DM-BV18E411q7th-022284,bilibili,(╯°口°)╯(┴—┴,(╯°口°)╯(┴—┴,,danmaku
GRP-BILI-DM-BV18E411q7th-022285,bilibili,做的不错,做的不错,,danmaku
GRP-BILI-DM-BV18E411q7th-022286,bilibili,我滚去看大衣了,我滚去看大衣了,,danmaku
GRP-BILI-DM-BV18E411q7th-022287,bilibili,up加油~,up加油~,,danmaku
GRP-BILI-DM-BV18E411q7th-022288,bilibili,辛苦啦~,辛苦啦~,,danmaku
GRP-BILI-DM-BV18E411q7th-022289,bilibili,ohhhhhh,ohhhhhh,,danmaku
GRP-BILI-DM-BV18E411q7th-022290,bilibili,前前前！终于等到,前前前！终于等到,,danmaku
GRP-BILI-DM-BV18E411q7th-022291,bilibili,顶顶顶,顶顶顶,,danmaku
GRP-BILI-DM-BV18E411q7th-022292,bilibili,一般般,一般般,,danmaku
GRP-BILI-DM-BV18E411q7th-022293,bilibili,这个可以有,这个可以有,,danmaku
GRP-BILI-DM-BV18E411q7th-022294,bilibili,0.0.,0.0.,,danmaku
GRP-BILI-DM-BV18E411q7th-022295,bilibili,这个好,这个好,,danmaku
GRP-BILI-DM-BV18E411q7th-022296,bilibili,我去,我去,,danmaku
GRP-BILI-DM-BV18E411q7th-022297,bilibili,赞！,赞！,,danmaku
GRP-BILI-DM-BV18E411q7th-022298,bilibili,谢up,谢up,,danmaku
GRP-BILI-DM-BV18E411q7th-022299,bilibili,大衣是真的很不错 超级挡风！,大衣是真的很不错 超级挡风！,,danmaku
GRP-BILI-DM-BV18E411q7th-022300,bilibili,辛苦了,辛苦了,,danmaku
GRP-BILI-DM-BV18E411q7th-022301,bilibili,333333,333333,,danmaku
GRP-BILI-DM-BV18E411q7th-022302,bilibili,顶上去报社会,顶上去报社会,,danmaku
GRP-BILI-DM-BV18E411q7th-022303,bilibili,很帅啊   这个包,很帅啊 这个包,,danmaku
GRP-BILI-DM-BV18E411q7th-022304,bilibili,硬币不足 以后再补,硬币不足 以后再补,,danmaku
GRP-BILI-DM-BV18E411q7th-022305,bilibili,看起来挺有意思的,看起来挺有意思的,,danmaku
GRP-BILI-DM-BV18E411q7th-022306,bilibili,二袋长老,二袋长老,,danmaku
GRP-BILI-DM-BV18E411q7th-022307,bilibili,弹幕支援,弹幕支援,,danmaku
GRP-BILI-DM-BV18E411q7th-022308,bilibili,好方,好方,,danmaku
GRP-BILI-DM-BV18E411q7th-022309,bilibili,终于等到了,终于等到了,,danmaku
GRP-BILI-DM-BV18E411q7th-022310,bilibili,吼吼吼,吼吼吼,,danmaku
GRP-BILI-DM-BV18E411q7th-022311,bilibili,不错,不错,,danmaku
GRP-BILI-DM-BV18E411q7th-022312,bilibili,果断投币,果断投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022313,bilibili,火,火,,danmaku
GRP-BILI-DM-BV18E411q7th-022314,bilibili,先投币,先投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022315,bilibili,上身挺好看的,上身挺好看的,,danmaku
GRP-BILI-DM-BV18E411q7th-022316,bilibili,合影,合影,,danmaku
GRP-BILI-DM-BV18E411q7th-022317,bilibili,差点忘记投币,差点忘记投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022318,bilibili,前500!!,前500!,,danmaku
GRP-BILI-DM-BV18E411q7th-022319,bilibili,赞!!,赞!,,danmaku
GRP-BILI-DM-BV18E411q7th-022320,bilibili,哦呦,哦呦,,danmaku
GRP-BILI-DM-BV18E411q7th-022321,bilibili,来了来了,来了来了,,danmaku
GRP-BILI-DM-BV18E411q7th-022322,bilibili,每天一遍,每天一遍,,danmaku
GRP-BILI-DM-BV18E411q7th-022323,bilibili,画风突变,画风突变,,danmaku
GRP-BILI-DM-BV18E411q7th-022324,bilibili,大家好OvO,大家好OvO,,danmaku
GRP-BILI-DM-BV18E411q7th-022325,bilibili,ex咪？,ex咪？,,danmaku
GRP-BILI-DM-BV18E411q7th-022326,bilibili,突……突然慌张,突……突然慌张,,danmaku
GRP-BILI-DM-BV18E411q7th-022327,bilibili,真滴魔性,真滴魔性,,danmaku
GRP-BILI-DM-BV18E411q7th-022328,bilibili,+1,+1,,danmaku
GRP-BILI-DM-BV18E411q7th-022329,bilibili,这有人~~,这有人~~,,danmaku
GRP-BILI-DM-BV18E411q7th-022330,bilibili,有,有,,danmaku
GRP-BILI-DM-BV18E411q7th-022331,bilibili,没人？,没人？,,danmaku
GRP-BILI-DM-BV18E411q7th-022332,bilibili,再看一次,再看一次,,danmaku
GRP-BILI-DM-BV18E411q7th-022333,bilibili,rua！,rua！,,danmaku
GRP-BILI-DM-BV18E411q7th-022334,bilibili,刚刚,刚刚,,danmaku
GRP-BILI-DM-BV18E411q7th-022335,bilibili,求BGM,求BGM,,danmaku
GRP-BILI-DM-BV18E411q7th-022336,bilibili,左右横跳,左右横跳,,danmaku
GRP-BILI-DM-BV18E411q7th-022337,bilibili,辛苦up主啦！！！,辛苦up主啦！,,danmaku
GRP-BILI-DM-BV18E411q7th-022338,bilibili,失踪人口回归,失踪人口回归,,danmaku
GRP-BILI-DM-BV18E411q7th-022339,bilibili,没看懂,没看懂,,danmaku
GRP-BILI-DM-BV18E411q7th-022340,bilibili,终于更了,终于更了,,danmaku
GRP-BILI-DM-BV18E411q7th-022341,bilibili,蜜汁感动,蜜汁感动,,danmaku
GRP-BILI-DM-BV18E411q7th-022342,bilibili,kanye,kanye,,danmaku
GRP-BILI-DM-BV18E411q7th-022343,bilibili,要投油管呗,要投油管呗,,danmaku
GRP-BILI-DM-BV18E411q7th-022344,bilibili,投币了,投币了,,danmaku
GRP-BILI-DM-BV18E411q7th-022345,bilibili,看看这是什么,看看这是什么,,danmaku
GRP-BILI-DM-BV18E411q7th-022346,bilibili,难得啊,难得啊,,danmaku
GRP-BILI-DM-BV18E411q7th-022347,bilibili,这个还有呀～,这个还有呀～,,danmaku
GRP-BILI-DM-BV18E411q7th-022348,bilibili,开普勒 爱了 爱了,开普勒 爱了 爱了,,danmaku
GRP-BILI-DM-BV18E411q7th-022349,bilibili,Foxbat 冲冲冲,Foxbat 冲冲冲,,danmaku
GRP-BILI-DM-BV18E411q7th-022350,bilibili,hahahhahahaha,hahahhahahaha,,danmaku
GRP-BILI-DM-BV18E411q7th-022351,bilibili,哇 看我刷到了什么,哇 看我刷到了什么,,danmaku
GRP-BILI-DM-BV18E411q7th-022352,bilibili,大家多发点弹幕哦~=。=,大家多发点弹幕哦~=。=,,danmaku
GRP-BILI-DM-BV18E411q7th-022353,bilibili,支持支持~,支持支持~,,danmaku
GRP-BILI-DM-BV18E411q7th-022354,bilibili,嗯，虽然不错有些地方还是得改进,嗯，虽然不错有些地方还是得改进,,danmaku
GRP-BILI-DM-BV18E411q7th-022355,bilibili,第一？当你看到这弹幕的时候你已经不是第一了╮(￣▽￣)╭,第一？当你看到这弹幕的时候你已经不是第一了╮(￣▽￣)╭,,danmaku
GRP-BILI-DM-BV18E411q7th-022356,bilibili,你是第一,你是第一,,danmaku
GRP-BILI-DM-BV18E411q7th-022357,bilibili,大声告诉我我是第几？,大声告诉我我是第几？,,danmaku
GRP-BILI-DM-BV18E411q7th-022358,bilibili,23333,23333,,danmaku
GRP-BILI-DM-BV18E411q7th-022359,bilibili,2222222,2222222,,danmaku
GRP-BILI-DM-BV18E411q7th-022360,bilibili,好看,好看,,danmaku
GRP-BILI-DM-BV18E411q7th-022361,bilibili,对对对 大家多投点硬币支持啊 这么好的视频~,对对对 大家多投点硬币支持啊 这么好的视频~,,danmaku
GRP-BILI-DM-BV18E411q7th-022362,bilibili,不就是硬币嘛，拿去好了,不就是硬币嘛，拿去好了,,danmaku
GRP-BILI-DM-BV18E411q7th-022363,bilibili,嗯 加油！,嗯 加油！,,danmaku
GRP-BILI-DM-BV18E411q7th-022364,bilibili,吼吼吼吼吼吼吼吼吼,吼吼吼吼吼吼吼吼吼,,danmaku
GRP-BILI-DM-BV18E411q7th-022365,bilibili,嘤嘤嘤,嘤嘤嘤,,danmaku
GRP-BILI-DM-BV18E411q7th-022366,bilibili,bilibili-(゜-゜)つロ乾杯~,bilibili-(゜-゜)つロ乾杯~,,danmaku
GRP-BILI-DM-BV18E411q7th-022367,bilibili,不错欸,不错欸,,danmaku
GRP-BILI-DM-BV18E411q7th-022368,bilibili,支持up,支持up,,danmaku
GRP-BILI-DM-BV18E411q7th-022369,bilibili,继续加油哦,继续加油哦,,danmaku
GRP-BILI-DM-BV18E411q7th-022370,bilibili,已收藏,已收藏,,danmaku
GRP-BILI-DM-BV18E411q7th-022371,bilibili,你为什么这么熟练啊,你为什么这么熟练啊,,danmaku
GRP-BILI-DM-BV18E411q7th-022372,bilibili,红红火火恍恍惚惚,红红火火恍恍惚惚,,danmaku
GRP-BILI-DM-BV18E411q7th-022373,bilibili,(╯°口°)╯(┴—┴,(╯°口°)╯(┴—┴,,danmaku
GRP-BILI-DM-BV18E411q7th-022374,bilibili,做的不错,做的不错,,danmaku
GRP-BILI-DM-BV18E411q7th-022375,bilibili,up加油~,up加油~,,danmaku
GRP-BILI-DM-BV18E411q7th-022376,bilibili,辛苦啦~,辛苦啦~,,danmaku
GRP-BILI-DM-BV18E411q7th-022377,bilibili,ohhhhhh,ohhhhhh,,danmaku
GRP-BILI-DM-BV18E411q7th-022378,bilibili,前前前！终于等到,前前前！终于等到,,danmaku
GRP-BILI-DM-BV18E411q7th-022379,bilibili,顶顶顶,顶顶顶,,danmaku
GRP-BILI-DM-BV18E411q7th-022380,bilibili,，，，，，，，，，，，，，，，,，,,danmaku
GRP-BILI-DM-BV18E411q7th-022381,bilibili,这个可以有,这个可以有,,danmaku
GRP-BILI-DM-BV18E411q7th-022382,bilibili,0.0.,0.0.,,danmaku
GRP-BILI-DM-BV18E411q7th-022383,bilibili,哇,哇,,danmaku
GRP-BILI-DM-BV18E411q7th-022384,bilibili,这个好,这个好,,danmaku
GRP-BILI-DM-BV18E411q7th-022385,bilibili,我去,我去,,danmaku
GRP-BILI-DM-BV18E411q7th-022386,bilibili,赞！,赞！,,danmaku
GRP-BILI-DM-BV18E411q7th-022387,bilibili,辛苦了,辛苦了,,danmaku
GRP-BILI-DM-BV18E411q7th-022388,bilibili,硬币不足 以后再补,硬币不足 以后再补,,danmaku
GRP-BILI-DM-BV18E411q7th-022389,bilibili,看起来挺有意思的,看起来挺有意思的,,danmaku
GRP-BILI-DM-BV18E411q7th-022390,bilibili,弹幕支援,弹幕支援,,danmaku
GRP-BILI-DM-BV18E411q7th-022391,bilibili,好方,好方,,danmaku
GRP-BILI-DM-BV18E411q7th-022392,bilibili,终于等到了,终于等到了,,danmaku
GRP-BILI-DM-BV18E411q7th-022393,bilibili,真的好棒!,真的好棒!,,danmaku
GRP-BILI-DM-BV18E411q7th-022394,bilibili,吼吼吼,吼吼吼,,danmaku
GRP-BILI-DM-BV18E411q7th-022395,bilibili,不错,不错,,danmaku
GRP-BILI-DM-BV18E411q7th-022396,bilibili,果断投币,果断投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022397,bilibili,火,火,,danmaku
GRP-BILI-DM-BV18E411q7th-022398,bilibili,先投币,先投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022399,bilibili,差点忘记投币,差点忘记投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022400,bilibili,包真不错,包真不错,,danmaku
GRP-BILI-DM-BV18E411q7th-022401,bilibili,前500!!,前500!,,danmaku
GRP-BILI-DM-BV18E411q7th-022402,bilibili,赞!!,赞!,,danmaku
GRP-BILI-DM-BV18E411q7th-022403,bilibili,哦呦,哦呦,,danmaku
GRP-BILI-DM-BV18E411q7th-022404,bilibili,3,3,,danmaku
GRP-BILI-DM-BV18E411q7th-022405,bilibili,3333,3333,,danmaku
GRP-BILI-DM-BV18E411q7th-022406,bilibili,帅帅气气,帅帅气气,,danmaku
GRP-BILI-DM-BV18E411q7th-022407,bilibili,22,22,,danmaku
GRP-BILI-DM-BV18E411q7th-022408,bilibili,狐蝠工业 nos牛逼,狐蝠工业 nos牛逼,,danmaku
GRP-BILI-DM-BV18E411q7th-022409,bilibili,来了来了,来了来了,,danmaku
GRP-BILI-DM-BV18E411q7th-022410,bilibili,侦察兵大衣冲了，就差foxbat包,侦察兵大衣冲了，就差foxbat包,,danmaku
GRP-BILI-DM-BV18E411q7th-022411,bilibili,每天一遍,每天一遍,,danmaku
GRP-BILI-DM-BV18E411q7th-022412,bilibili,画风突变,画风突变,,danmaku
GRP-BILI-DM-BV18E411q7th-022413,bilibili,2,2,,danmaku
GRP-BILI-DM-BV18E411q7th-022414,bilibili,突……突然慌张,突……突然慌张,,danmaku
GRP-BILI-DM-BV18E411q7th-022415,bilibili,3,3,,danmaku
GRP-BILI-DM-BV18E411q7th-022416,bilibili,真滴魔性,真滴魔性,,danmaku
GRP-BILI-DM-BV18E411q7th-022417,bilibili,？？？,？,,danmaku
GRP-BILI-DM-BV18E411q7th-022418,bilibili,+1,+1,,danmaku
GRP-BILI-DM-BV18E411q7th-022419,bilibili,有,有,,danmaku
GRP-BILI-DM-BV18E411q7th-022420,bilibili,再看一次,再看一次,,danmaku
GRP-BILI-DM-BV18E411q7th-022421,bilibili,rua！,rua！,,danmaku
GRP-BILI-DM-BV18E411q7th-022422,bilibili,懵逼.......,懵逼.,,danmaku
GRP-BILI-DM-BV18E411q7th-022423,bilibili,刚刚,刚刚,,danmaku
GRP-BILI-DM-BV18E411q7th-022424,bilibili,求BGM,求BGM,,danmaku
GRP-BILI-DM-BV18E411q7th-022425,bilibili,左右横跳,左右横跳,,danmaku
GRP-BILI-DM-BV18E411q7th-022426,bilibili,辛苦up主啦！！！,辛苦up主啦！,,danmaku
GRP-BILI-DM-BV18E411q7th-022427,bilibili,失踪人口回归,失踪人口回归,,danmaku
GRP-BILI-DM-BV18E411q7th-022428,bilibili,没看懂,没看懂,,danmaku
GRP-BILI-DM-BV18E411q7th-022429,bilibili,终于更了,终于更了,,danmaku
GRP-BILI-DM-BV18E411q7th-022430,bilibili,蜜汁感动,蜜汁感动,,danmaku
GRP-BILI-DM-BV18E411q7th-022431,bilibili,要投油管呗,要投油管呗,,danmaku
GRP-BILI-DM-BV18E411q7th-022432,bilibili,投币了,投币了,,danmaku
GRP-BILI-DM-BV18E411q7th-022433,bilibili,难得啊,难得啊,,danmaku
GRP-BILI-DM-BV18E411q7th-022434,bilibili,这个还有呀～,这个还有呀～,,danmaku
GRP-BILI-DM-BV18E411q7th-022435,bilibili,hahahhahahaha,hahahhahahaha,,danmaku
GRP-BILI-DM-BV18E411q7th-022436,bilibili,哇 看我刷到了什么,哇 看我刷到了什么,,danmaku
GRP-BILI-DM-BV18E411q7th-022437,bilibili,大家多发点弹幕哦~=。=,大家多发点弹幕哦~=。=,,danmaku
GRP-BILI-DM-BV18E411q7th-022438,bilibili,支持支持~,支持支持~,,danmaku
GRP-BILI-DM-BV18E411q7th-022439,bilibili,嗯，虽然不错有些地方还是得改进,嗯，虽然不错有些地方还是得改进,,danmaku
GRP-BILI-DM-BV18E411q7th-022440,bilibili,大声告诉我我是第几？,大声告诉我我是第几？,,danmaku
GRP-BILI-DM-BV18E411q7th-022441,bilibili,好看,好看,,danmaku
GRP-BILI-DM-BV18E411q7th-022442,bilibili,对对对 大家多投点硬币支持啊 这么好的视频~,对对对 大家多投点硬币支持啊 这么好的视频~,,danmaku
GRP-BILI-DM-BV18E411q7th-022443,bilibili,嗯 加油！,嗯 加油！,,danmaku
GRP-BILI-DM-BV18E411q7th-022444,bilibili,吼吼吼吼吼吼吼吼吼,吼吼吼吼吼吼吼吼吼,,danmaku
GRP-BILI-DM-BV18E411q7th-022445,bilibili,嘤嘤嘤,嘤嘤嘤,,danmaku
GRP-BILI-DM-BV18E411q7th-022446,bilibili,不错欸,不错欸,,danmaku
GRP-BILI-DM-BV18E411q7th-022447,bilibili,继续加油哦,继续加油哦,,danmaku
GRP-BILI-DM-BV18E411q7th-022448,bilibili,可以自己根据实际需求组合有点酷,可以自己根据实际需求组合有点酷,,danmaku
GRP-BILI-DM-BV18E411q7th-022449,bilibili,已收藏,已收藏,,danmaku
GRP-BILI-DM-BV18E411q7th-022450,bilibili,红红火火恍恍惚惚,红红火火恍恍惚惚,,danmaku
GRP-BILI-DM-BV18E411q7th-022451,bilibili,(╯°口°)╯(┴—┴,(╯°口°)╯(┴—┴,,danmaku
GRP-BILI-DM-BV18E411q7th-022452,bilibili,做的不错,做的不错,,danmaku
GRP-BILI-DM-BV18E411q7th-022453,bilibili,up加油~,up加油~,,danmaku
GRP-BILI-DM-BV18E411q7th-022454,bilibili,辛苦啦~,辛苦啦~,,danmaku
GRP-BILI-DM-BV18E411q7th-022455,bilibili,ohhhhhh,ohhhhhh,,danmaku
GRP-BILI-DM-BV18E411q7th-022456,bilibili,厉害了 up,厉害了 up,,danmaku
GRP-BILI-DM-BV18E411q7th-022457,bilibili,顶顶顶,顶顶顶,,danmaku
GRP-BILI-DM-BV18E411q7th-022458,bilibili,，，，，，，，，，，，，，，，,，,,danmaku
GRP-BILI-DM-BV18E411q7th-022459,bilibili,一般般,一般般,,danmaku
GRP-BILI-DM-BV18E411q7th-022460,bilibili,这个可以有,这个可以有,,danmaku
GRP-BILI-DM-BV18E411q7th-022461,bilibili,0.0.,0.0.,,danmaku
GRP-BILI-DM-BV18E411q7th-022462,bilibili,哇,哇,,danmaku
GRP-BILI-DM-BV18E411q7th-022463,bilibili,这个好,这个好,,danmaku
GRP-BILI-DM-BV18E411q7th-022464,bilibili,赞！,赞！,,danmaku
GRP-BILI-DM-BV18E411q7th-022465,bilibili,谢up,谢up,,danmaku
GRP-BILI-DM-BV18E411q7th-022466,bilibili,辛苦了,辛苦了,,danmaku
GRP-BILI-DM-BV18E411q7th-022467,bilibili,看起来挺有意思的,看起来挺有意思的,,danmaku
GRP-BILI-DM-BV18E411q7th-022468,bilibili,弹幕支援,弹幕支援,,danmaku
GRP-BILI-DM-BV18E411q7th-022469,bilibili,好方,好方,,danmaku
GRP-BILI-DM-BV18E411q7th-022470,bilibili,终于等到了,终于等到了,,danmaku
GRP-BILI-DM-BV18E411q7th-022471,bilibili,7788,7788,,danmaku
GRP-BILI-DM-BV18E411q7th-022472,bilibili,好想挂俩把枪，哈哈，水枪,好想挂俩把枪，哈哈，水枪,,danmaku
GRP-BILI-DM-BV18E411q7th-022473,bilibili,123,123,,danmaku
GRP-BILI-DM-BV18E411q7th-022474,bilibili,真的好棒!,真的好棒!,,danmaku
GRP-BILI-DM-BV18E411q7th-022475,bilibili,可以的，我不介意,可以的，我不介意,,danmaku
GRP-BILI-DM-BV18E411q7th-022476,bilibili,吼吼吼,吼吼吼,,danmaku
GRP-BILI-DM-BV18E411q7th-022477,bilibili,大家好,大家好,,danmaku
GRP-BILI-DM-BV18E411q7th-022478,bilibili,33333,33333,,danmaku
GRP-BILI-DM-BV18E411q7th-022479,bilibili,帅死了,帅死了,,danmaku
GRP-BILI-DM-BV18E411q7th-022480,bilibili,不错,不错,,danmaku
GRP-BILI-DM-BV18E411q7th-022481,bilibili,Tomwang？,Tomwang？,,danmaku
GRP-BILI-DM-BV18E411q7th-022482,bilibili,333333,333333,,danmaku
GRP-BILI-DM-BV18E411q7th-022483,bilibili,果断投币,果断投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022484,bilibili,火,火,,danmaku
GRP-BILI-DM-BV18E411q7th-022485,bilibili,333,333,,danmaku
GRP-BILI-DM-BV18E411q7th-022486,bilibili,先投币,先投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022487,bilibili,合影,合影,,danmaku
GRP-BILI-DM-BV18E411q7th-022488,bilibili,你胖了。。。。,你胖了。,,danmaku
GRP-BILI-DM-BV18E411q7th-022489,bilibili,差点忘记投币,差点忘记投币,,danmaku
GRP-BILI-DM-BV18E411q7th-022490,bilibili,333333,333333,,danmaku
GRP-BILI-DM-BV18E411q7th-022491,bilibili,2,2,,danmaku
GRP-BILI-DM-BV18E411q7th-022492,bilibili,赞!!,赞!,,danmaku
