Image_ID,note_id,Pockets,Zipper_Type,Drawcord,Buckle,Reflective,Hood,Fit,Scenario,Visual_Weight,Component_Source,Component_Confidence,Component_Notes
GRP-XHS-68afb216000000001c013882-03,68afb216000000001c013882,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846cf5a0000000022035d51-01,6846cf5a0000000022035d51,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846cf5a0000000022035d51-02,6846cf5a0000000022035d51,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69950c88000000001d012fef-01,69950c88000000001d012fef,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fda804000000001e00d51b-01,69fda804000000001e00d51b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fda804000000001e00d51b-02,69fda804000000001e00d51b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fda804000000001e00d51b-03,69fda804000000001e00d51b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-01,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-02,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-03,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-04,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-05,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-06,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-07,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-08,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-09,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69300d92000000001b03083b-10,69300d92000000001b03083b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fd74df000000000301809d-01,68fd74df000000000301809d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fd74df000000000301809d-02,68fd74df000000000301809d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fd74df000000000301809d-03,68fd74df000000000301809d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fd74df000000000301809d-04,68fd74df000000000301809d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68fd74df000000000301809d-05,68fd74df000000000301809d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699abcd6000000000a02f96f-01,699abcd6000000000a02f96f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699abcd6000000000a02f96f-02,699abcd6000000000a02f96f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699abcd6000000000a02f96f-03,699abcd6000000000a02f96f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699abcd6000000000a02f96f-04,699abcd6000000000a02f96f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699abcd6000000000a02f96f-05,699abcd6000000000a02f96f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699abcd6000000000a02f96f-07,699abcd6000000000a02f96f,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-697069960000000021033e97-01,697069960000000021033e97,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f9cb9c000000003501f293-01,69f9cb9c000000003501f293,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f9cb9c000000003501f293-06,69f9cb9c000000003501f293,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69f9cb9c000000003501f293-07,69f9cb9c000000003501f293,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-01,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-03,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-04,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-06,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-08,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-09,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-10,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-11,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-13,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-694fc9a7000000001e002664-14,694fc9a7000000001e002664,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d0a090000000007028349-01,6a0d0a090000000007028349,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d0a090000000007028349-02,6a0d0a090000000007028349,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69899818000000000b012092-01,69899818000000000b012092,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69899818000000000b012092-03,69899818000000000b012092,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69899818000000000b012092-04,69899818000000000b012092,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69899818000000000b012092-05,69899818000000000b012092,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69899818000000000b012092-07,69899818000000000b012092,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d89520000000008000efe-01,6a0d89520000000008000efe,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b2d492000000001d011b65-01,68b2d492000000001d011b65,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b2d492000000001d011b65-02,68b2d492000000001d011b65,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b2d492000000001d011b65-03,68b2d492000000001d011b65,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b2d492000000001d011b65-05,68b2d492000000001d011b65,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b2d492000000001d011b65-06,68b2d492000000001d011b65,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0350d70000000035022db1-01,6a0350d70000000035022db1,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a1051f400000000350245b0-01,6a1051f400000000350245b0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ea7bd000000001e004b33-01,692ea7bd000000001e004b33,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ea7bd000000001e004b33-02,692ea7bd000000001e004b33,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ea7bd000000001e004b33-03,692ea7bd000000001e004b33,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ea7bd000000001e004b33-04,692ea7bd000000001e004b33,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d697a0000000006021dff-01,6a0d697a0000000006021dff,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d697a0000000006021dff-02,6a0d697a0000000006021dff,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b3af14000000001d02724a-01,68b3af14000000001d02724a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b3af14000000001d02724a-02,68b3af14000000001d02724a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b3af14000000001d02724a-03,68b3af14000000001d02724a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b3af14000000001d02724a-04,68b3af14000000001d02724a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b3af14000000001d02724a-05,68b3af14000000001d02724a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68b3af14000000001d02724a-06,68b3af14000000001d02724a,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68d00161000000001300b472-01,68d00161000000001300b472,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68d00161000000001300b472-02,68d00161000000001300b472,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68d00161000000001300b472-03,68d00161000000001300b472,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68d00161000000001300b472-04,68d00161000000001300b472,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68d00161000000001300b472-05,68d00161000000001300b472,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68d00161000000001300b472-06,68d00161000000001300b472,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68d00161000000001300b472-07,68d00161000000001300b472,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a043518000000000702172d-01,6a043518000000000702172d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fc668000000003501e727-01,6a0fc668000000003501e727,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fc668000000003501e727-02,6a0fc668000000003501e727,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fc668000000003501e727-03,6a0fc668000000003501e727,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fc668000000003501e727-04,6a0fc668000000003501e727,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fc668000000003501e727-05,6a0fc668000000003501e727,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fc668000000003501e727-06,6a0fc668000000003501e727,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69de0324000000001d01e1d2-01,69de0324000000001d01e1d2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69de0324000000001d01e1d2-02,69de0324000000001d01e1d2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69de0324000000001d01e1d2-03,69de0324000000001d01e1d2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ecefd000000000803f6ee-01,6a0ecefd000000000803f6ee,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ecefd000000000803f6ee-02,6a0ecefd000000000803f6ee,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ecefd000000000803f6ee-03,6a0ecefd000000000803f6ee,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a1039c0000000003502da2e-01,6a1039c0000000003502da2e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a1039c0000000003502da2e-02,6a1039c0000000003502da2e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a1039c0000000003502da2e-03,6a1039c0000000003502da2e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a1039c0000000003502da2e-05,6a1039c0000000003502da2e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0faa9b0000000006034d9d-01,6a0faa9b0000000006034d9d,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-699711bb000000000a03109c-01,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-02,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-03,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-04,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-05,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-06,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-07,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-08,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-09,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-10,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-11,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-12,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-13,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-14,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-15,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-16,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-17,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-699711bb000000000a03109c-18,699711bb000000000a03109c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0a78f80000000008000cde-01,6a0a78f80000000008000cde,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0a78f80000000008000cde-02,6a0a78f80000000008000cde,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0a78f80000000008000cde-03,6a0a78f80000000008000cde,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0a78f80000000008000cde-04,6a0a78f80000000008000cde,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0a78f80000000008000cde-05,6a0a78f80000000008000cde,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0a78f80000000008000cde-06,6a0a78f80000000008000cde,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ce62540000000013017c79-01,68ce62540000000013017c79,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68ce62540000000013017c79-02,68ce62540000000013017c79,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-01,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-02,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-03,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-04,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-05,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-06,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-07,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-08,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e21bb1000000001d01bf5d-09,69e21bb1000000001d01bf5d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69907159000000001a025379-01,69907159000000001a025379,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69907159000000001a025379-02,69907159000000001a025379,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69907159000000001a025379-03,69907159000000001a025379,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69907159000000001a025379-04,69907159000000001a025379,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69907159000000001a025379-05,69907159000000001a025379,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68932e52000000002302cc89-01,68932e52000000002302cc89,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68932e52000000002302cc89-02,68932e52000000002302cc89,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68932e52000000002302cc89-03,68932e52000000002302cc89,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68932e52000000002302cc89-04,68932e52000000002302cc89,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68932e52000000002302cc89-05,68932e52000000002302cc89,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68932e52000000002302cc89-06,68932e52000000002302cc89,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-01,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-01,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-02,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-02,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-03,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-03,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-04,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-04,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-05,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-05,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-06,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-06,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-07,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-07,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-08,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69db25c6000000001b002fe2-08,69db25c6000000001b002fe2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846aa67000000002102c7cc-01,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846aa67000000002102c7cc-02,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846aa67000000002102c7cc-03,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846aa67000000002102c7cc-05,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6846aa67000000002102c7cc-06,6846aa67000000002102c7cc,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
