Image_ID,note_id,Source_ID,keyword,title_text,raw_text,publish_time_resolved,image_path,Primary_HEX,Secondary_HEX,Dominant_Color_Name,Color_Family,Pockets,Zipper_Type,Drawcord,Buckle,Reflective,Hood,Fit,Scenario,Visual_Weight,Text_Keywords,Text_Pain_Points,Text_Sentiment,Text_Sentiment_Score,Text_Color_Terms,Text_Material_Terms,Text_Function_Terms,Text_Scenario_Terms,Gorpcore_Relevance,Final_Confidence,Component_Source,Component_Confidence,Color_Extraction_Status
GRP-XHS-69db25c6000000001b002fe2-06,69db25c6000000001b002fe2,GRP-XHS-69db25c6000000001b002fe2,#机能风穿搭,男生穿搭零门槛，每套都好看到失语！,男生穿搭零门槛，每套都好看到失语！,2026-04-12,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_06.webp,#CAC4B5,#979083,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-69db25c6000000001b002fe2-06,69db25c6000000001b002fe2,GRP-XHS-69db25c6000000001b002fe2,#Gorpcore,男生穿搭零门槛，每套都好看到失语！,男生穿搭零门槛，每套都好看到失语！,2026-04-12,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_06.webp,#CAC4B5,#979083,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-69db25c6000000001b002fe2-07,69db25c6000000001b002fe2,GRP-XHS-69db25c6000000001b002fe2,#机能风穿搭,男生穿搭零门槛，每套都好看到失语！,男生穿搭零门槛，每套都好看到失语！,2026-04-12,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_07.webp,#D1D0C3,#8F8C81,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-69db25c6000000001b002fe2-07,69db25c6000000001b002fe2,GRP-XHS-69db25c6000000001b002fe2,#Gorpcore,男生穿搭零门槛，每套都好看到失语！,男生穿搭零门槛，每套都好看到失语！,2026-04-12,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_07.webp,#D1D0C3,#8F8C81,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-69db25c6000000001b002fe2-08,69db25c6000000001b002fe2,GRP-XHS-69db25c6000000001b002fe2,#机能风穿搭,男生穿搭零门槛，每套都好看到失语！,男生穿搭零门槛，每套都好看到失语！,2026-04-12,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_08.webp,#E1E3DD,#939085,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-69db25c6000000001b002fe2-08,69db25c6000000001b002fe2,GRP-XHS-69db25c6000000001b002fe2,#Gorpcore,男生穿搭零门槛，每套都好看到失语！,男生穿搭零门槛，每套都好看到失语！,2026-04-12,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_08.webp,#E1E3DD,#939085,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-01,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_01.webp,#A4A6A3,#7E7E7A,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-02,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_02.webp,#676A67,#C4C6C3,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-03,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_03.webp,#C2C8C6,#62696A,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-05,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_05.webp,#B7BCBC,#9AA09C,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-06,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_06.webp,#DFE1DF,#8B8C8A,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-08,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_08.webp,#929187,#ABACA6,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-09,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_09.webp,#99998E,#7D7D73,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-6846aa67000000002102c7cc-10,6846aa67000000002102c7cc,GRP-XHS-6846aa67000000002102c7cc,#机能风穿搭,长得不帅📚但穿得还行,长得不帅📚但穿得还行,2025-06-09,Dataset/xhs/xiaohongshu_images/机能风穿搭/6846aa67000000002102c7cc/image_10.webp,#A19993,#736E66,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68fcef62000000000702059a-01,68fcef62000000000702059a,GRP-XHS-68fcef62000000000702059a,#机能风穿搭,海猫直播时穿的衣服品牌machine56,海猫直播时穿的衣服品牌machine56,2025-11-02,Dataset/xhs/xiaohongshu_images/机能风穿搭/68fcef62000000000702059a/image_01.webp,#18171B,#334D6B,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68fcef62000000000702059a-02,68fcef62000000000702059a,GRP-XHS-68fcef62000000000702059a,#机能风穿搭,海猫直播时穿的衣服品牌machine56,海猫直播时穿的衣服品牌machine56,2025-11-02,Dataset/xhs/xiaohongshu_images/机能风穿搭/68fcef62000000000702059a/image_02.webp,#191515,#FCFDFD,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68fcef62000000000702059a-03,68fcef62000000000702059a,GRP-XHS-68fcef62000000000702059a,#机能风穿搭,海猫直播时穿的衣服品牌machine56,海猫直播时穿的衣服品牌machine56,2025-11-02,Dataset/xhs/xiaohongshu_images/机能风穿搭/68fcef62000000000702059a/image_03.webp,#FDFDFD,#3E3D3D,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68fcef62000000000702059a-04,68fcef62000000000702059a,GRP-XHS-68fcef62000000000702059a,#机能风穿搭,海猫直播时穿的衣服品牌machine56,海猫直播时穿的衣服品牌machine56,2025-11-02,Dataset/xhs/xiaohongshu_images/机能风穿搭/68fcef62000000000702059a/image_04.webp,#FDFDFD,#160E0D,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69a673680000000028008467-01,69a673680000000028008467,GRP-XHS-69a673680000000028008467,#机能风穿搭,痞帅氛围感拉满，这套cityboy穿搭封神,痞帅氛围感拉满，这套cityboy穿搭封神,2026-03-03,Dataset/xhs/xiaohongshu_images/机能风穿搭/69a673680000000028008467/image_01.webp,#594F34,#342C1D,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69a673680000000028008467-02,69a673680000000028008467,GRP-XHS-69a673680000000028008467,#机能风穿搭,痞帅氛围感拉满，这套cityboy穿搭封神,痞帅氛围感拉满，这套cityboy穿搭封神,2026-03-03,Dataset/xhs/xiaohongshu_images/机能风穿搭/69a673680000000028008467/image_02.webp,#423722,#675D43,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69a673680000000028008467-03,69a673680000000028008467,GRP-XHS-69a673680000000028008467,#机能风穿搭,痞帅氛围感拉满，这套cityboy穿搭封神,痞帅氛围感拉满，这套cityboy穿搭封神,2026-03-03,Dataset/xhs/xiaohongshu_images/机能风穿搭/69a673680000000028008467/image_03.webp,#664D41,#797575,orange,red_or_orange,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69a673680000000028008467-04,69a673680000000028008467,GRP-XHS-69a673680000000028008467,#机能风穿搭,痞帅氛围感拉满，这套cityboy穿搭封神,痞帅氛围感拉满，这套cityboy穿搭封神,2026-03-03,Dataset/xhs/xiaohongshu_images/机能风穿搭/69a673680000000028008467/image_04.webp,#4D422A,#6A6147,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69a673680000000028008467-05,69a673680000000028008467,GRP-XHS-69a673680000000028008467,#机能风穿搭,痞帅氛围感拉满，这套cityboy穿搭封神,痞帅氛围感拉满，这套cityboy穿搭封神,2026-03-03,Dataset/xhs/xiaohongshu_images/机能风穿搭/69a673680000000028008467/image_05.webp,#4F462E,#30271A,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68c50c83000000001c035c93-01,68c50c83000000001c035c93,GRP-XHS-68c50c83000000001c035c93,#机能风穿搭,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,2025-09-13,Dataset/xhs/xiaohongshu_images/机能风穿搭/68c50c83000000001c035c93/image_01.webp,#F7FAFA,#161518,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68c50c83000000001c035c93-02,68c50c83000000001c035c93,GRP-XHS-68c50c83000000001c035c93,#机能风穿搭,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,2025-09-13,Dataset/xhs/xiaohongshu_images/机能风穿搭/68c50c83000000001c035c93/image_02.webp,#F8F8F8,#5A606C,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68c50c83000000001c035c93-03,68c50c83000000001c035c93,GRP-XHS-68c50c83000000001c035c93,#机能风穿搭,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,2025-09-13,Dataset/xhs/xiaohongshu_images/机能风穿搭/68c50c83000000001c035c93/image_03.webp,#F8FAFB,#A3ACC3,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68c50c83000000001c035c93-04,68c50c83000000001c035c93,GRP-XHS-68c50c83000000001c035c93,#机能风穿搭,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,2025-09-13,Dataset/xhs/xiaohongshu_images/机能风穿搭/68c50c83000000001c035c93/image_04.webp,#F5FCFD,#1F2126,white,white,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68c50c83000000001c035c93-05,68c50c83000000001c035c93,GRP-XHS-68c50c83000000001c035c93,#机能风穿搭,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,2025-09-13,Dataset/xhs/xiaohongshu_images/机能风穿搭/68c50c83000000001c035c93/image_05.webp,#131112,#FEFEFE,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68c50c83000000001c035c93-06,68c50c83000000001c035c93,GRP-XHS-68c50c83000000001c035c93,#机能风穿搭,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,2025-09-13,Dataset/xhs/xiaohongshu_images/机能风穿搭/68c50c83000000001c035c93/image_06.webp,#566373,#3A393C,blue,blue,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68c50c83000000001c035c93-07,68c50c83000000001c035c93,GRP-XHS-68c50c83000000001c035c93,#机能风穿搭,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,鹭卓｜二哥舞台造型鲨疯啦，一整个惊艳❗,2025-09-13,Dataset/xhs/xiaohongshu_images/机能风穿搭/68c50c83000000001c035c93/image_07.webp,#364551,#177BA1,blue,blue,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68ca785500000000130135ad-01,68ca785500000000130135ad,GRP-XHS-68ca785500000000130135ad,#机能风穿搭,秋季最喜欢的穿搭分享|男生,秋季最喜欢的穿搭分享|男生,2025-09-17,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ca785500000000130135ad/image_01.webp,#1F2224,#484C4D,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68ca785500000000130135ad-02,68ca785500000000130135ad,GRP-XHS-68ca785500000000130135ad,#机能风穿搭,秋季最喜欢的穿搭分享|男生,秋季最喜欢的穿搭分享|男生,2025-09-17,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ca785500000000130135ad/image_02.webp,#47453D,#7C786D,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68ca785500000000130135ad-03,68ca785500000000130135ad,GRP-XHS-68ca785500000000130135ad,#机能风穿搭,秋季最喜欢的穿搭分享|男生,秋季最喜欢的穿搭分享|男生,2025-09-17,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ca785500000000130135ad/image_03.webp,#1A1B17,#3E3E39,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68ca785500000000130135ad-04,68ca785500000000130135ad,GRP-XHS-68ca785500000000130135ad,#机能风穿搭,秋季最喜欢的穿搭分享|男生,秋季最喜欢的穿搭分享|男生,2025-09-17,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ca785500000000130135ad/image_04.webp,#383631,#12110F,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68ca785500000000130135ad-05,68ca785500000000130135ad,GRP-XHS-68ca785500000000130135ad,#机能风穿搭,秋季最喜欢的穿搭分享|男生,秋季最喜欢的穿搭分享|男生,2025-09-17,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ca785500000000130135ad/image_05.webp,#44413C,#807B73,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-68ca785500000000130135ad-06,68ca785500000000130135ad,GRP-XHS-68ca785500000000130135ad,#机能风穿搭,秋季最喜欢的穿搭分享|男生,秋季最喜欢的穿搭分享|男生,2025-09-17,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ca785500000000130135ad/image_06.webp,#181816,#3F3E38,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,穿搭,,positive,1.0,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-01,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_01.webp,#C1BCAC,#979386,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-02,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_02.webp,#66645A,#948F80,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-03,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_03.webp,#898373,#5B574F,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-04,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_04.webp,#51514E,#2B2A26,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-05,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_05.webp,#7A756A,#54514D,brown,brown,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-06,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_06.webp,#9F9683,#767169,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-07,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_07.webp,#A6A293,#CFCCBB,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-08,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_08.webp,#9E9B8F,#696766,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-69722a62000000000903bfc5-09,69722a62000000000903bfc5,GRP-XHS-69722a62000000000903bfc5,#Gorpcore,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,𝗖𝗶𝘁𝘆 𝗚𝗼𝗿𝗽𝗰𝗼𝗿𝗲!!⚙️·˚ ༘,2026-01-22,Dataset/xhs/xiaohongshu_images/Gorpcore/69722a62000000000903bfc5/image_09.webp,#8D8C86,#6E6C68,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-685d1a72000000001201745d-01,685d1a72000000001201745d,GRP-XHS-685d1a72000000001201745d,#Gorpcore,因为永不过时,因为永不过时,2025-06-26,Dataset/xhs/xiaohongshu_images/Gorpcore/685d1a72000000001201745d/image_01.webp,#666E5B,#384E42,olive,olive_or_green,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-01,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_01.webp,#1E1C1C,#7E786E,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-02,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_02.webp,#7F7B69,#BAA882,khaki,khaki_or_beige,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-03,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_03.webp,#6F6F69,#B3B2AF,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-04,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_04.webp,#232222,#4E4F50,black,black,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-05,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_05.webp,#C0BFBD,#AD9585,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-06,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_06.webp,#6D6A68,#928981,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-07,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_07.webp,#5D6265,#D5D5CE,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
GRP-XHS-68a59f74000000001c035930-08,68a59f74000000001c035930,GRP-XHS-68a59f74000000001c035930,#Gorpcore,Gorpcore｜citywalk怎么拍照更出片🤳,Gorpcore｜citywalk怎么拍照更出片🤳,2025-08-23,Dataset/xhs/xiaohongshu_images/Gorpcore/68a59f74000000001c035930/image_08.webp,#55525A,#847A81,gray,gray,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,,,neutral,,,,,,,,unknown,0.0,ok
