Image_ID,note_id,image_path,run_status,Curation_Status,Image_Category,Reject_Reason,Body_Coverage,Text_Overlay_Level,Outfit_Count,Main_Subject_Visibility,Gorpcore_Relevance,Confidence
GRP-XHS-69db25c6000000001b002fe2-05,69db25c6000000001b002fe2,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69db25c6000000001b002fe2\image_05.webp,annotated,use,multi_panel_outfit,none,full_body,none,2,clear,0.3,0.9
GRP-XHS-69db25c6000000001b002fe2-06,69db25c6000000001b002fe2,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69db25c6000000001b002fe2\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,2,clear,0.7,0.9
GRP-XHS-69db25c6000000001b002fe2-07,69db25c6000000001b002fe2,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69db25c6000000001b002fe2\image_07.webp,annotated,use,multi_panel_outfit,none,full_body,none,2,clear,0.6,0.9
GRP-XHS-69db25c6000000001b002fe2-08,69db25c6000000001b002fe2,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69db25c6000000001b002fe2\image_08.webp,annotated,use,multi_panel_outfit,none,full_body,none,2,clear,0.3,0.9
GRP-XHS-6846aa67000000002102c7cc-01,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,low,8,clear,0.85,0.95
GRP-XHS-6846aa67000000002102c7cc-02,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,2,clear,0.4,0.85
GRP-XHS-6846aa67000000002102c7cc-03,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_03.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.3,0.9
GRP-XHS-6846aa67000000002102c7cc-05,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.95
GRP-XHS-6846aa67000000002102c7cc-06,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_06.webp,annotated,use,full_body_outfit,none,full_body,medium,2,clear,0.7,0.9
GRP-XHS-6846aa67000000002102c7cc-08,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6846aa67000000002102c7cc-09,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_09.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6846aa67000000002102c7cc-10,6846aa67000000002102c7cc,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846aa67000000002102c7cc\image_10.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-68fcef62000000000702059a-01,68fcef62000000000702059a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68fcef62000000000702059a\image_01.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.4,0.8
GRP-XHS-68fcef62000000000702059a-02,68fcef62000000000702059a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68fcef62000000000702059a\image_02.webp,annotated,reject,product_marketing,product_only,upper_body,high,4,clear,0.0,0.9
GRP-XHS-68fcef62000000000702059a-03,68fcef62000000000702059a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68fcef62000000000702059a\image_03.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.95
GRP-XHS-68fcef62000000000702059a-04,68fcef62000000000702059a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68fcef62000000000702059a\image_04.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,0.95
GRP-XHS-69a673680000000028008467-01,69a673680000000028008467,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69a673680000000028008467\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-69a673680000000028008467-02,69a673680000000028008467,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69a673680000000028008467\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69a673680000000028008467-03,69a673680000000028008467,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69a673680000000028008467\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-69a673680000000028008467-04,69a673680000000028008467,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69a673680000000028008467\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-69a673680000000028008467-05,69a673680000000028008467,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69a673680000000028008467\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.4,0.9
GRP-XHS-68c50c83000000001c035c93-01,68c50c83000000001c035c93,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c50c83000000001c035c93\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,medium,6,clear,0.3,0.85
GRP-XHS-68c50c83000000001c035c93-02,68c50c83000000001c035c93,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c50c83000000001c035c93\image_02.webp,annotated,use,multi_panel_outfit,none,full_body,low,2,clear,0.3,0.8
GRP-XHS-68c50c83000000001c035c93-03,68c50c83000000001c035c93,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c50c83000000001c035c93\image_03.webp,annotated,use,multi_panel_outfit,none,full_body,low,2,clear,0.3,0.85
GRP-XHS-68c50c83000000001c035c93-04,68c50c83000000001c035c93,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c50c83000000001c035c93\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,low,2,clear,0.6,0.85
GRP-XHS-68c50c83000000001c035c93-05,68c50c83000000001c035c93,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c50c83000000001c035c93\image_05.webp,annotated,use,multi_panel_outfit,none,full_body,low,2,clear,0.6,0.85
GRP-XHS-68c50c83000000001c035c93-06,68c50c83000000001c035c93,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c50c83000000001c035c93\image_06.webp,annotated,reject,half_body_outfit,no_visible_outfit,upper_body,low,1,clear,0.1,0.7
GRP-XHS-68c50c83000000001c035c93-07,68c50c83000000001c035c93,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c50c83000000001c035c93\image_07.webp,annotated,reject,half_body_outfit,no_visible_outfit,upper_body,low,1,clear,0.0,0.8
GRP-XHS-68ca785500000000130135ad-01,68ca785500000000130135ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ca785500000000130135ad\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,8,clear,0.75,0.9
GRP-XHS-68ca785500000000130135ad-02,68ca785500000000130135ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ca785500000000130135ad\image_02.webp,annotated,use,multi_panel_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-68ca785500000000130135ad-03,68ca785500000000130135ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ca785500000000130135ad\image_03.webp,annotated,use,multi_panel_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-68ca785500000000130135ad-04,68ca785500000000130135ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ca785500000000130135ad\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,none,4,clear,0.75,0.9
GRP-XHS-68ca785500000000130135ad-05,68ca785500000000130135ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ca785500000000130135ad\image_05.webp,annotated,use,multi_panel_outfit,none,full_body,none,4,clear,0.85,0.95
GRP-XHS-68ca785500000000130135ad-06,68ca785500000000130135ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ca785500000000130135ad\image_06.webp,annotated,use,multi_panel_outfit,none,full_body,none,4,clear,0.85,0.95
GRP-XHS-69722a62000000000903bfc5-01,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-69722a62000000000903bfc5-02,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69722a62000000000903bfc5-03,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69722a62000000000903bfc5-04,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69722a62000000000903bfc5-05,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69722a62000000000903bfc5-06,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69722a62000000000903bfc5-07,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69722a62000000000903bfc5-08,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-69722a62000000000903bfc5-09,69722a62000000000903bfc5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69722a62000000000903bfc5\image_09.webp,annotated,use,detail_closeup,none,partial_detail,none,1,clear,0.7,0.85
GRP-XHS-685d1a72000000001201745d-01,685d1a72000000001201745d,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\685d1a72000000001201745d\image_01.webp,annotated,use,half_body_outfit,none,upper_body,high,1,clear,0.9,0.95
GRP-XHS-68a59f74000000001c035930-01,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-68a59f74000000001c035930-02,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-68a59f74000000001c035930-03,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-68a59f74000000001c035930-04,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-68a59f74000000001c035930-05,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_05.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.9,0.95
GRP-XHS-68a59f74000000001c035930-06,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-68a59f74000000001c035930-07,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-68a59f74000000001c035930-08,68a59f74000000001c035930,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68a59f74000000001c035930\image_08.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.85,0.9
GRP-XHS-69f20d80000000002003bb47-01,69f20d80000000002003bb47,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f20d80000000002003bb47\image_01.webp,annotated,use,full_body_outfit,none,full_body,medium,3,clear,1.0,0.95
GRP-XHS-69eec6370000000035020ff4-01,69eec6370000000035020ff4,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69eec6370000000035020ff4\image_01.webp,annotated,use,half_body_outfit,none,upper_body,high,1,clear,0.85,0.9
GRP-XHS-69eec6370000000035020ff4-02,69eec6370000000035020ff4,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69eec6370000000035020ff4\image_02.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.95,0.9
GRP-XHS-69eec6370000000035020ff4-03,69eec6370000000035020ff4,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69eec6370000000035020ff4\image_03.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.75,0.85
GRP-XHS-69eec6370000000035020ff4-04,69eec6370000000035020ff4,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69eec6370000000035020ff4\image_04.webp,annotated,use,half_body_outfit,none,upper_body,medium,1,clear,0.9,0.85
GRP-XHS-69eec6370000000035020ff4-05,69eec6370000000035020ff4,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69eec6370000000035020ff4\image_05.webp,annotated,use,detail_closeup,none,partial_detail,high,1,clear,0.8,0.9
GRP-XHS-69eec6370000000035020ff4-06,69eec6370000000035020ff4,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69eec6370000000035020ff4\image_06.webp,annotated,use,half_body_outfit,none,upper_body,medium,1,clear,0.65,0.85
GRP-XHS-69eec6370000000035020ff4-07,69eec6370000000035020ff4,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69eec6370000000035020ff4\image_07.webp,annotated,use,half_body_outfit,none,upper_body,medium,1,clear,0.85,0.9
GRP-XHS-69e73d67000000001b002dbd-01,69e73d67000000001b002dbd,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e73d67000000001b002dbd\image_01.webp,annotated,use,multi_panel_outfit,none,multiple,medium,8,clear,0.95,0.9
GRP-XHS-683052b7000000001200122c-01,683052b7000000001200122c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683052b7000000001200122c\image_01.webp,annotated,reject,text_overlay_outfit,text_dominant,upper_body,high,1,partial,0.8,0.9
GRP-XHS-683052b7000000001200122c-02,683052b7000000001200122c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683052b7000000001200122c\image_02.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,1.0
GRP-XHS-683052b7000000001200122c-03,683052b7000000001200122c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683052b7000000001200122c\image_03.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,1.0
GRP-XHS-683052b7000000001200122c-04,683052b7000000001200122c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683052b7000000001200122c\image_04.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,1.0
GRP-XHS-683052b7000000001200122c-05,683052b7000000001200122c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683052b7000000001200122c\image_05.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,1.0
GRP-XHS-683052b7000000001200122c-06,683052b7000000001200122c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\683052b7000000001200122c\image_06.webp,annotated,reject,text_screenshot,text_dominant,none,high,0,none,0.0,1.0
GRP-XHS-69e7632e000000001a02ef9c-01,69e7632e000000001a02ef9c,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69e7632e000000001a02ef9c\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-686cb8f6000000002400fef5-01,686cb8f6000000002400fef5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\686cb8f6000000002400fef5\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,low,6,clear,0.85,0.9
GRP-XHS-69f1dea30000000022025413-01,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-02,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-03,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-04,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-05,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-06,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-69f1dea30000000022025413-07,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-69f1dea30000000022025413-08,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-09,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_09.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-10,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_10.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-69f1dea30000000022025413-11,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_11.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.85,0.95
GRP-XHS-69f1dea30000000022025413-12,69f1dea30000000022025413,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69f1dea30000000022025413\image_12.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-688755ec000000002001bfe0-01,688755ec000000002001bfe0,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\688755ec000000002001bfe0\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-688755ec000000002001bfe0-02,688755ec000000002001bfe0,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\688755ec000000002001bfe0\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a03008c0000000006021e75-01,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a03008c0000000006021e75-02,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_02.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.95
GRP-XHS-6a03008c0000000006021e75-03,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-6a03008c0000000006021e75-04,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,none,2,clear,0.85,0.95
GRP-XHS-6a03008c0000000006021e75-05,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-6a03008c0000000006021e75-06,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-6a03008c0000000006021e75-07,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a03008c0000000006021e75-08,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_08.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.9,0.95
GRP-XHS-6a03008c0000000006021e75-09,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_09.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a03008c0000000006021e75-10,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_10.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.85,0.9
GRP-XHS-6a03008c0000000006021e75-11,6a03008c0000000006021e75,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a03008c0000000006021e75\image_11.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-698081d70000000021030a28-01,698081d70000000021030a28,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\698081d70000000021030a28\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,low,5,clear,0.85,0.95
GRP-XHS-687a413f000000002203f377-01,687a413f000000002203f377,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\687a413f000000002203f377\image_01.webp,annotated,use,multi_panel_outfit,none,multiple,medium,4,clear,0.95,0.9
GRP-XHS-685cfe9d000000000b02c36b-01,685cfe9d000000000b02c36b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\685cfe9d000000000b02c36b\image_01.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,none,0.0,1.0
GRP-XHS-685cfe9d000000000b02c36b-02,685cfe9d000000000b02c36b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\685cfe9d000000000b02c36b\image_02.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,none,0.0,1.0
GRP-XHS-685cfe9d000000000b02c36b-03,685cfe9d000000000b02c36b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\685cfe9d000000000b02c36b\image_03.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,none,0.0,1.0
GRP-XHS-685cfe9d000000000b02c36b-04,685cfe9d000000000b02c36b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\685cfe9d000000000b02c36b\image_04.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,none,0.0,1.0
GRP-XHS-68877d1e0000000025011010-01,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,medium,2,clear,0.95,0.9
GRP-XHS-68877d1e0000000025011010-02,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_02.webp,annotated,use,full_body_outfit,none,full_body,medium,2,clear,0.85,0.9
GRP-XHS-68877d1e0000000025011010-03,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_03.webp,annotated,review,multi_panel_outfit,none,full_body,high,3,clear,0.85,0.7
GRP-XHS-68877d1e0000000025011010-04,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,medium,5,clear,0.85,0.9
GRP-XHS-68877d1e0000000025011010-05,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_05.webp,annotated,use,multi_panel_outfit,none,full_body,medium,3,clear,0.85,0.9
GRP-XHS-68877d1e0000000025011010-06,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_06.webp,annotated,use,multi_panel_outfit,none,full_body,medium,6,clear,0.85,0.9
GRP-XHS-68877d1e0000000025011010-07,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_07.webp,annotated,use,multi_panel_outfit,none,full_body,medium,6,clear,0.85,0.9
GRP-XHS-68877d1e0000000025011010-08,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_08.webp,annotated,use,multi_panel_outfit,none,multiple,medium,4,clear,0.9,0.85
GRP-XHS-68877d1e0000000025011010-09,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_09.webp,annotated,use,multi_panel_outfit,none,multiple,medium,6,clear,0.85,0.9
GRP-XHS-68877d1e0000000025011010-10,68877d1e0000000025011010,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68877d1e0000000025011010\image_10.webp,annotated,use,multi_panel_outfit,none,full_body,medium,6,clear,0.85,0.9
GRP-XHS-685d621e000000001d00fea5-01,685d621e000000001d00fea5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\685d621e000000001d00fea5\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,medium,4,clear,0.95,0.98
